-0.5062358788757415,-0.4117062180160201,-0.4742848028064709,-0.5099173371290076,-0.4725641736494610,-0.4538095569678302,-0.5217102401234368,-0.5793490705019326,-0.6028978528261817,-0.6019204478426070,-0.6427568920050131,-0.6685412286070596,-0.6859617565290610,-0.7115680749407427,-0.7258544172686188,-0.7342224633636718,-0.7422488065243584,-0.7549379554835894,-0.7574610873431245,-0.7571913888325716,
-0.4777966603096342,-0.4404775837662079,-0.4714962800175480,-0.3846113364061671,-0.3945383778381742,-0.4675496539397272,-0.4955073287419682,-0.5492122700480642,-0.5564294557653885,-0.6042938488755283,-0.6414934884937169,-0.6670586530368641,-0.6806191626121365,-0.6986166092732946,-0.7233378968022077,-0.7392938780135112,-0.7447851268463621,-0.7557533819390456,-0.7595698752344644,-0.7591140076781010,
-0.4732747873706317,-0.4465568888520638,-0.3765578507843405,-0.4225952287453362,-0.3736268175532450,-0.3820579068335538,-0.4711306811966847,-0.4853104313031648,-0.5396862759261807,-0.5809842311036991,-0.6110414128416906,-0.6533443801319194,-0.6854811505726024,-0.7099725024286077,-0.7332313238096209,-0.7453479511399259,-0.7489348707693337,-0.7611313720399089,-0.7590087934622674,-0.7653310709684377,
-0.4840864652313767,-0.4583757880452315,-0.4656855898351099,-0.3965807265806104,-0.2194221787242551,+0.2082048740680453,-0.3679765125217253,-0.3917338734563230,-0.4938544815059582,-0.5704172080374743,-0.6128453970292467,-0.6440063393057538,-0.6814674258742393,-0.7050982109077870,-0.7272140504076117,-0.7480853691573215,-0.7611781244442135,-0.7624973563649449,-0.7697817092238344,-0.7738489999298064,
-0.4939482778611265,-0.4907776728480351,-0.4852139143524220,-0.5256831478425554,-0.1547961711740383,+0.5852331573309114,-0.0766807846616070,-0.3289221123599197,-0.4496578081246068,-0.5652816398512659,-0.5938573465778019,-0.6312706549819469,-0.6872872799229479,-0.7184382212388525,-0.7452411754024781,-0.7591791613495834,-0.7603987541221207,-0.7691359419762775,-0.7819031665832883,-0.7789385977852450,
-0.4990516838457587,-0.5061976037138779,-0.4911112119507746,-0.4893111202247321,-0.5248203996521763,+0.9999947023552123,+0.2269853083643126,+0.0322177716036117,-0.3914517000769784,-0.5520089106778042,-0.6084139662799926,-0.6363865644165023,-0.7015361640769756,-0.7355623847786921,-0.7533493947771450,-0.7592497287522326,-0.7787525927787086,-0.7892922865839369,-0.7943124926760139,-0.7879622329628406,
-0.5042351829488044,-0.5166220094934373,-0.4952914187840061,-0.5395281605471166,-0.2993365330337909,+0.5707227376690358,+0.1165962497192971,-0.4508143422236869,-0.4943202224847261,-0.5243824839318095,-0.6080603307638022,-0.6474047986652247,-0.7054010263205048,-0.7411208437175043,-0.7557045941014899,-0.7768257634054241,-0.7880776407604015,-0.7916173199330576,-0.7999697288392976,-0.8070536693816597,
-0.5239849155496672,-0.5325265155516774,-0.4653298662461279,-0.3293324464983917,-0.2119382733868982,+0.1974510315743416,-0.2347759165371143,-0.3804278617927466,-0.3723764459158506,-0.5315938416194187,-0.6154772578925182,-0.6364962158035103,-0.7233171175640932,-0.7475432438435538,-0.7726047495108865,-0.7829165155662927,-0.7933166628707854,-0.8017254220224626,-0.8120192147201009,-0.8144760372686871,
-0.5538593763591469,-0.5372697502629969,-0.5541856164848147,-0.5450031153708339,-0.5462795822341833,-0.0379618983935317,-0.3164305237966098,-0.4236691313411744,-0.4779108663691690,-0.5646738686327721,-0.6368235824529874,-0.6771737270028182,-0.7321070111317654,-0.7742389719548788,-0.7801764488448097,-0.7948753201436156,-0.8127642815025664,-0.8109595186202631,-0.8215598137927189,-0.8241881198067755,
-0.5876144924864211,-0.5895545745962437,-0.5828491324271527,-0.5887552191134355,-0.5775439916284490,-0.3905253821326861,-0.5411864346141656,-0.5437592859231565,-0.5643016474074578,-0.6235393646564074,-0.6597208200866268,-0.7272992032212426,-0.7459361512104441,-0.7844095825319748,-0.7929527077696569,-0.8190115154174246,-0.8261741927126847,-0.8275925936509352,-0.8329717521667048,-0.8412776392765740,
